path,fname,label,w,h,img_mode,n_masks,mask_paths,md5,phash,group,conflict,split,fold
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (97).png,malignant (97).png,malignant,583,486,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (97)_mask.png,ba9753b1708a90ff0c2089c2adb59d50,e1835c7c81bfd0c5,644,False,test,-1
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (98).png,malignant (98).png,malignant,770,486,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (98)_mask.png,30c6da45178d30518f6006846fbced96,d0c425665a7af8ce,645,False,trainval,0
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (99).png,malignant (99).png,malignant,550,486,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/malignant/malignant (99)_mask.png,041f2516382bfc581e97bca48c38ee12,94e82b67561cdccc,646,False,trainval,4
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (1).png,normal (1).png,normal,568,470,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (1)_mask.png,42c301dd249b667712d5aa0cf7335ce8,84a07dd4f4d993a3,647,True,excluded,-1
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (10).png,normal (10).png,normal,501,485,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (10)_mask.png,f33b029b2f690dc039b0c92ae710679c,f8b0810436befaf8,648,False,trainval,3
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (100).png,normal (100).png,normal,690,574,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (100)_mask.png,f9195e2edd702f898947770e0f882660,dea0b3474f1e018f,649,False,trainval,2
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (101).png,normal (101).png,normal,678,572,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (101)_mask.png,4753c48a9d076d2e4290d3f4b4c59685,83c56f4a1711c6fa,650,False,trainval,1
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (102).png,normal (102).png,normal,770,576,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (102)_mask.png,0159518c200bf2f4e2e7252153ff7ad5,c5f42a29a2ae2737,651,False,test,-1
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (103).png,normal (103).png,normal,772,574,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (103)_mask.png,2a2f5044793dc1103019752627a9980b,80b37e88617c9d9b,652,False,trainval,3
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (104).png,normal (104).png,normal,550,471,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (104)_mask.png,7ff3d0c604724c0a42155b4d6f7aac4b,d3982aa5334bce95,656,False,trainval,4
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (105).png,normal (105).png,normal,562,463,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (105)_mask.png,dda88b01858427b67d5a8f477de03e7b,b7d1d82a8b9189ad,654,False,trainval,0
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (106).png,normal (106).png,normal,558,468,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (106)_mask.png,3f6be5ad2d51653df05d3cefadc96567,84997aeb977039b0,655,False,trainval,1
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (107).png,normal (107).png,normal,560,468,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (107)_mask.png,ca8c1be5d7c2c18dfd753494df78f475,d3982aa5334bce95,656,False,trainval,4
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (108).png,normal (108).png,normal,770,589,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (108)_mask.png,5bc50482ff426a1de85917c0708c7459,b5c82a5bbce46662,657,False,trainval,0
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (109).png,normal (109).png,normal,557,475,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (109)_mask.png,c2a280f1c241cb04afa5cee4554f3bb7,bdb9e96260cac6a1,658,False,trainval,2
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (11).png,normal (11).png,normal,752,576,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (11)_mask.png,7000c4de7893c6e20996ea9e431763fd,b3fc6c00919fe2d1,659,False,trainval,3
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (110).png,normal (110).png,normal,552,468,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (110)_mask.png,dc49bfd0c0447e077b6ecb4f0dbe02b4,c0811fe9fb9e86b0,660,False,test,-1
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (111).png,normal (111).png,normal,913,663,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (111)_mask.png,8c4a5ef60374b0a2d5b40062cf8df1f5,c53a76e789f0a48a,661,False,trainval,2
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (112).png,normal (112).png,normal,929,655,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (112)_mask.png,df4f5ba0c42231e91a6010237c1f15dd,e3b81805d5cf9ae2,662,False,trainval,4
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (113).png,normal (113).png,normal,948,704,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (113)_mask.png,11eb6efc398ffd97c86a71ee466001fa,9eebf45270ac8994,663,False,trainval,1
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (114).png,normal (114).png,normal,916,700,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (114)_mask.png,5296b49fb3b29472b449bcba779ced7c,e4983b43b4e89dac,664,False,trainval,0
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (115).png,normal (115).png,normal,556,494,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (115)_mask.png,bb55b96ab4531391e1b44b16f15b61b6,a2dadded90943456,665,False,trainval,3
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (116).png,normal (116).png,normal,785,585,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (116)_mask.png,0a45d3449009e991529cbe9f3dfcfeb8,c0ea11a57fd0e2bc,666,False,trainval,2
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (117).png,normal (117).png,normal,770,574,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (117)_mask.png,67015a273f57dcb5b943d49d05f44b40,acef579862901bf0,667,False,trainval,4
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (118).png,normal (118).png,normal,928,695,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (118)_mask.png,45439746297ec3b1e6d26fe99f1566f0,986a6dc0a2a6dea7,668,False,test,-1
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (119).png,normal (119).png,normal,552,486,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (119)_mask.png,f271a0b566252fcaaf516ce4a8a5e61b,c0d8aec2bf2bc1d1,704,False,trainval,4
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (12).png,normal (12).png,normal,779,583,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (12)_mask.png,dced59653010b2ffbba0ce05172e2224,bc9e676058bcc6c1,670,False,trainval,0
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (120).png,normal (120).png,normal,772,578,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (120)_mask.png,60a2bb77e563bbec904a098dfc1bf0bf,bdd9e66e4a903581,671,False,trainval,2
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (121).png,normal (121).png,normal,550,465,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (121)_mask.png,9d8fce24ce545d731c23ec1e133bb39c,c1b4fa2a2e296b99,705,False,trainval,1
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (122).png,normal (122).png,normal,766,578,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (122)_mask.png,cd266f30764a2922433e3f822485441e,c4be6b7890e08b9b,698,False,trainval,1
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (123).png,normal (123).png,normal,685,558,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (123)_mask.png,c0f565d1202c84da26a2955f98388509,d1d22e0ccae5d1d9,702,False,trainval,3
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (124).png,normal (124).png,normal,811,712,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (124)_mask.png,a9e9ef86eeb8a10836215de503d3e75f,a9ac5e171e4a589d,700,False,trainval,0
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (125).png,normal (125).png,normal,558,471,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (125)_mask.png,c94382ea9895711a77dbb853526e5459,97e56a9bec908386,695,False,trainval,4
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (126).png,normal (126).png,normal,765,601,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (126)_mask.png,de743ad093f30038927d0f5a2a52427b,eea8991496c353f2,701,False,trainval,1
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (127).png,normal (127).png,normal,555,467,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (127)_mask.png,3934ab19bfc27f77c0eed10fa829ccc9,c1b56eb3ad834dc0,706,False,test,-1
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (128).png,normal (128).png,normal,622,596,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (128)_mask.png,aff09e6cb6940d589ffddd5288e8b95f,f193aeed6b1c0464,697,False,trainval,0
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (129).png,normal (129).png,normal,617,684,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (129)_mask.png,3580b1706d91774598dc0f79aad7df70,e48cdaf22e1911f6,709,False,trainval,0
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (13).png,normal (13).png,normal,779,574,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (13)_mask.png,0e2bc941cc2406a48a30687150de3e35,8eb059cb71ea90e5,725,False,trainval,2
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (130).png,normal (130).png,normal,739,477,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (130)_mask.png,890c78d996d8e976abc62e0edd560423,96b5ed6b0b1a449c,699,False,test,-1
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (131).png,normal (131).png,normal,669,574,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (131)_mask.png,7d2c833976b1e74f99a0fea219fd2ff5,96f049090bc6977f,691,False,trainval,2
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (132).png,normal (132).png,normal,857,700,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (132)_mask.png,eadc18a1071214771d63e9b428960da3,e3ba006572afb18d,684,False,trainval,1
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (133).png,normal (133).png,normal,560,471,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (133)_mask.png,1bfb05bd3d81172a5e31f4d55e4231f4,979f6b63c181c1c5,685,False,trainval,3
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (14).png,normal (14).png,normal,765,581,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (14)_mask.png,c24e296d413ea2ddd187c5de205a5d15,edc33c0eee1209e6,686,False,trainval,4
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (15).png,normal (15).png,normal,554,464,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (15)_mask.png,c11e8ea8b8d551cd76dd52fe7d9a4311,ee9031434efc87a9,687,False,trainval,0
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (16).png,normal (16).png,normal,566,464,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (16)_mask.png,7d758838f5e47104b6b4dd6ac81741f9,c1bb7e7c06c28399,688,False,test,-1
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (17).png,normal (17).png,normal,560,465,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (17)_mask.png,44c89f4111863611f1b29b24dfe302ba,87a1b99f6c682a8e,689,False,trainval,2
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (18).png,normal (18).png,normal,562,473,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (18)_mask.png,c320d666568f5d86b73772d4c84f356a,9aa4a5995b760ecc,690,False,trainval,1
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (19).png,normal (19).png,normal,660,566,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (19)_mask.png,bff4e87c883b16247ca61426c46e216a,96f449090bc6977e,691,False,trainval,2
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (2).png,normal (2).png,normal,552,471,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (2)_mask.png,26e05f8a3e2da623fc87c7698be3b111,838c791f7c69b892,692,False,trainval,3
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (20).png,normal (20).png,normal,851,687,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (20)_mask.png,3393fdfe5b91068a072317259c19d9c3,e3ba046572ad9d89,693,False,trainval,4
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (21).png,normal (21).png,normal,545,463,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (21)_mask.png,05119f785f7b91d8259f0bd0ed51e57c,f3d3be2c454dc0c2,741,False,trainval,0
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (22).png,normal (22).png,normal,552,470,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (22)_mask.png,bf8c280b3211f2a69e7e5f88622168bb,97e56a9bec908386,695,False,trainval,4
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (23).png,normal (23).png,normal,763,578,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (23)_mask.png,86bf599675a3e9f5a4c9ea9f2ac43acb,cabb2414036fcbdc,696,False,test,-1
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (24).png,normal (24).png,normal,626,573,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (24)_mask.png,025338977ba2cc68d186ae1cdd484964,f191aeed6f1c0464,697,False,trainval,0
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (25).png,normal (25).png,normal,781,571,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (25)_mask.png,fac26083bafebc1463b3541f72a7f209,c4be6b7890c08f9b,698,False,trainval,1
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (26).png,normal (26).png,normal,738,475,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (26)_mask.png,88e8552fea1a126e54092283c21bbc7d,96b5ed690b1b449c,699,False,test,-1
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (27).png,normal (27).png,normal,804,707,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (27)_mask.png,95bdd862b1867519cf610a0e5aa1552f,a9ac5e171e4a591d,700,False,trainval,0
/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (28).png,normal (28).png,normal,761,619,RGB,1,/kaggle/input/datasets/aryashah2k/breast-ultrasound-images-dataset/Dataset_BUSI_with_GT/normal/normal (28)_mask.png,b9eb600e1f12dc540282ee8fabd7fc84,eea8999592c253f2,701,False,trainval,1
